1,abb,dec_2012,roe_pct,de_ratio,fcf,0,unnamed:_7,1.8225,42,59,revenue_cagr_5yr,pe_ratio,pb_ratio,dividend_yield,market_cap_cr
924,POWERGRID,Mar 2020,29.3,87.0,17.09,2.2918,3.755,0.1471,20006.0,10733.0,12.0,1.2365,47.0,148270,30739.0
925,POWERGRID,Mar 2020,29.3,87.0,17.09,2.2918,3.755,0.1471,20006.0,10733.0,12.0,1.2365,47.0,148270,30739.0
926,POWERGRID,Mar 2021,30.36,88.0,17.21,2.048,4.3854,0.155,20159.0,9244.0,13.0,1.3367,52.0,143232,29403.0
927,POWERGRID,Mar 2021,30.36,88.0,17.21,2.048,4.3854,0.155,20159.0,9244.0,13.0,1.3367,52.0,143232,29403.0
928,POWERGRID,Mar 2022,40.42,86.0,22.07,1.7666,5.0421,0.1659,26877.0,753.0,18.0,1.0931,61.0,134696,26124.0
929,POWERGRID,Mar 2022,40.42,86.0,22.07,1.7666,5.0421,0.1659,26877.0,753.0,18.0,1.0931,61.0,134696,26124.0
930,POWERGRID,Mar 2023,33.81,87.0,18.57,1.5487,4.2214,0.1808,33065.0,7138.0,17.0,1.1903,67.0,128584,40203.0
931,POWERGRID,Mar 2023,33.81,87.0,18.57,1.5487,4.2214,0.1808,33065.0,7138.0,17.0,1.1903,67.0,128584,40203.0
932,POWERGRID,Mar 2024,33.97,87.0,17.87,1.4173,4.603,0.1828,24176.0,13114.0,17.0,0.937,67.0,123516,37290.0
933,POWERGRID,Mar 2024,33.97,87.0,17.87,1.4173,4.603,0.1828,24176.0,13114.0,17.0,0.937,67.0,123516,37290.0
934,RECLTD,Mar 2013,28.11,97.0,21.87,6.1473,1.6422,0.1044,-19907.0,152.0,15.0,1.7761,21.0,107762,-20059.0
935,RECLTD,Mar 2014,27.53,97.0,22.79,6.0651,1.6598,0.1126,-17108.0,136.0,18.0,2.1077,20.0,126173,-17244.0
936,RECLTD,Mar 2015,26.01,94.0,21.31,6.0218,1.6386,0.112,-23747.0,151.0,20.0,2.5402,20.0,150979,-23898.0
937,RECLTD,Mar 2016,23.59,93.0,19.7,5.8565,1.5718,0.1166,-14034.0,756.0,22.0,2.9274,30.0,169212,-13278.0
938,RECLTD,Mar 2017,25.94,92.0,18.75,4.9851,1.6694,0.1158,6704.0,101.0,24.0,1.7049,30.0,167852,6805.0
939,RECLTD,Mar 2018,19.64,85.0,13.66,6.2712,1.4473,0.0935,-32464.0,46.0,17.0,1.65,41.0,204367,-32510.0
940,RECLTD,Mar 2019,22.6,93.0,16.62,7.0703,1.5179,0.0851,-35409.0,457.0,22.0,1.7492,38.0,244249,-35866.0
941,RECLTD,Mar 2020,16.61,87.0,14.05,8.0879,1.3708,0.0863,-32591.0,121.0,19.0,1.7923,44.0,286289,-32712.0
942,RECLTD,Mar 2021,23.56,91.0,19.14,7.5341,1.5022,0.0887,-42651.0,861.0,32.0,2.2159,30.0,329723,-43512.0
943,RECLTD,Mar 2022,25.55,88.0,19.56,6.4903,1.5646,0.0956,-1106.0,287.0,38.0,2.5982,30.0,333043,-819.0
944,RECLTD,Mar 2023,28.28,95.0,19.21,6.5518,1.5867,0.0848,-38303.0,943.0,42.0,2.2074,30.0,380790,-37360.0
945,RECLTD,Mar 2024,29.77,101.0,20.4,6.4249,1.6005,0.0867,-59554.0,1831.0,54.0,2.6339,30.0,445568,-57723.0
970,SHREECEM,Jun 2013,18.53,29.0,26.12,0.3351,9.057,0.8795,990.0,270.0,288.0,10.9829,7.0,1288,1260.0
971,SHREECEM,Jun 2014,13.77,24.0,16.71,0.2547,11.5814,0.7798,167.0,1234.0,226.0,13.46,10.0,1200,1401.0
973,SHREECEM,Mar 2017,15.58,29.0,17.39,0.168,22.2868,0.7697,154.0,2048.0,384.0,21.9943,36.0,1293,2202.0
974,SHREECEM,Mar 2018,14.08,25.0,15.56,0.3825,21.2,0.6494,-1716.0,3595.0,397.0,25.42,13.0,3403,1879.0
977,SHREECEM,Mar 2021,17.23,30.0,15.18,0.1448,17.996,0.6303,1603.0,2651.0,646.0,42.7694,9.0,2230,4254.0
979,SHREECEM,Mar 2023,13.27,17.0,12.71,0.1462,13.0,0.6779,164.0,2405.0,664.0,51.7667,28.0,2725,2569.0
981,SHRIRAMFIN,Mar 2013,20.87,31.0,19.94,4.5497,0.707,0.1483,-8400.0,41.0,12.0,3.2326,11.0,33386,-8359.0
982,SHRIRAMFIN,Mar 2014,16.02,24.0,15.96,4.5394,0.4732,0.162,-4167.0,112.0,11.0,3.7489,12.0,38630,-4055.0
986,SHRIRAMFIN,Mar 2018,18.88,28.0,18.62,5.9993,0.6135,0.1387,-13056.0,86.0,20.0,6.0308,10.0,82131,-13142.0
987,SHRIRAMFIN,Mar 2019,16.58,24.0,16.14,5.5074,0.5052,0.1474,-5611.0,76.0,20.0,7.0322,11.0,87914,-5535.0
988,SHRIRAMFIN,Mar 2020,15.17,22.0,13.85,5.2219,0.4305,0.1449,-2519.0,55.0,20.0,7.9921,5.0,94735,-2464.0
989,SHRIRAMFIN,Mar 2021,14.34,20.0,11.51,4.9061,0.3758,0.1341,-4264.0,25.0,18.0,8.5838,18.0,106546,-4239.0
990,SHRIRAMFIN,Mar 2022,14.13,19.0,10.43,4.4011,0.377,0.1353,-8893.0,34.0,20.0,9.6292,20.0,114846,-8859.0
991,SHRIRAMFIN,Mar 2023,19.74,29.0,13.84,3.7737,0.6788,0.1448,-12549.0,5076.0,32.0,11.6342,22.0,164202,-17625.0
992,SHRIRAMFIN,Mar 2024,20.33,29.0,15.12,3.994,0.6767,0.1466,-31359.0,258.0,39.0,13.0178,23.0,195496,-31101.0
996,SIEMENS,Sep 2016,26.89,9.0,42.83,0.0037,379.7273,0.9041,750.0,237.0,82.0,9.5817,41.0,25,513.0
1004,SIEMENS,Sep 2024,12.22,14.0,17.7,0.0182,67.15,0.8791,1168.0,502.0,76.0,21.6296,16.0,279,1670.0
1005,SUNPHARMA,Mar 2013,31.17,43.0,23.14,0.0173,109.1628,0.5463,982.0,2375.0,14.0,14.4135,9.0,260,3357.0
1006,SUNPHARMA,Mar 2014,24.12,44.0,20.94,0.1382,114.4318,0.5527,1783.0,2176.0,15.0,8.9493,10.0,2561,3959.0
1007,SUNPHARMA,Mar 2015,19.99,29.0,21.36,0.3509,14.1226,0.5622,4114.0,1502.0,22.0,12.3855,14.0,8996,5616.0
1008,SUNPHARMA,Mar 2016,19.86,29.0,17.15,0.2576,15.5488,0.5139,2737.0,3949.0,19.0,13.6859,5.0,8497,6686.0
1009,SUNPHARMA,Mar 2017,24.85,32.0,21.41,0.2683,26.78,0.5169,2896.0,4186.0,29.0,15.2667,12.0,9832,7082.0
1012,SUNPHARMA,Mar 2020,12.7,21.0,9.22,0.1837,24.3069,0.4815,4330.0,2225.0,16.0,18.8604,25.0,8315,6555.0
1015,SUNPHARMA,Mar 2023,19.4,27.0,15.2,0.123,70.4012,0.5437,-2261.0,7220.0,35.0,23.3313,33.0,6886,4959.0
1016,SUNPHARMA,Mar 2024,19.82,28.0,15.09,0.0514,58.3319,0.5685,11372.0,763.0,40.0,26.5279,34.0,3274,12135.0
1058,TATASTEEL,Mar 2018,14.4,17.0,29.15,1.5138,5.9269,0.5905,-3707.0,11730.0,12.0,5.3162,9.0,92147,8023.0
1062,TATASTEEL,Mar 2022,17.11,26.0,36.48,0.6603,11.862,0.8638,33476.0,10905.0,33.0,9.3729,16.0,75561,44381.0
1065,TCS,Mar 2013,22.35,29.0,36.52,0.0086,400.375,1.2129,5577.0,6038.0,36.0,19.6663,31.0,332,11615.0
1066,TCS,Mar 2014,23.63,31.0,39.3,0.006,686.9231,1.2242,5299.0,9452.0,49.0,25.0995,33.0,297,14751.0
1067,TCS,Mar 2015,21.19,26.0,39.62,0.0071,271.1731,1.2909,17562.0,1807.0,51.0,25.8342,78.0,358,19369.0
1068,TCS,Mar 2016,22.4,28.0,34.23999999999999,0.0034,1023.0606,1.2305,14099.0,5010.0,62.0,36.0772,35.0,245,19109.0
1069,TCS,Mar 2017,22.34,27.0,30.57,0.0034,1141.625,1.1528,8328.0,16895.0,67.0,43.7635,35.0,289,25223.0
1070,TCS,Mar 2018,21.02,26.0,30.4,0.0029,695.3462,1.171,28171.0,3104.0,67.0,44.5696,37.0,247,25067.0
1071,TCS,Mar 2019,21.55,27.0,35.29,0.0007,221.298,1.2859,30238.0,1645.0,84.0,23.8523,36.0,62,28593.0
1072,TCS,Mar 2020,20.67,27.0,38.57,0.0972,50.5422,1.3065,41337.0,8968.0,86.0,22.4336,85.0,8174,32369.0
1073,TCS,Mar 2021,19.83,28.0,37.66999999999999,0.0902,76.0785,1.263,30846.0,7956.0,88.0,23.3603,43.0,7795,38802.0
1074,TCS,Mar 2022,20.05,28.0,43.13,0.0877,72.7997,1.3607,39211.0,738.0,105.0,24.3549,41.0,7818,39949.0
1075,TCS,Mar 2023,18.76,26.0,46.78,0.085,80.4981,1.5782,42513.0,548.0,115.0,24.706,100.0,7688,41965.0
1076,TCS,Mar 2024,19.14,27.0,50.94,0.0886,87.0951,1.6559,50429.0,6091.0,127.0,24.997,58.0,8021,44338.0
1077,TECHM,Mar 2013,19.02,21.0,24.09,0.2543,12.4369,0.765,233.0,622.0,25.0,4.2391,5.0,1380,855.0
1078,TECHM,Mar 2013,19.02,21.0,24.09,0.2543,12.4369,0.765,233.0,622.0,25.0,4.2391,5.0,1380,855.0
1079,TECHM,Mar 2014,16.29,22.0,33.35,0.0395,55.2,1.1795,1887.0,291.0,32.0,3.9239,15.0,363,1596.0
1080,TECHM,Mar 2014,16.29,22.0,33.35,0.0395,55.2,1.1795,1887.0,291.0,32.0,3.9239,15.0,363,1596.0
1087,TECHM,Mar 2018,12.3,15.0,20.09,0.1272,37.821,1.0112,235.0,3319.0,39.0,4.2631,33.0,2397,3554.0
1088,TECHM,Mar 2018,12.3,15.0,20.09,0.1272,37.821,1.0112,235.0,3319.0,39.0,4.2631,33.0,2397,3554.0
1089,TECHM,Mar 2019,12.35,18.0,21.14,0.0984,51.1654,1.0387,2328.0,2104.0,44.0,4.5687,29.0,1996,4432.0
1090,TECHM,Mar 2019,12.35,18.0,21.14,0.0984,51.1654,1.0387,2328.0,2104.0,44.0,4.5687,29.0,1996,4432.0
1095,TECHM,Mar 2022,12.61,18.0,20.94,0.0974,56.0429,1.0052,5765.0,480.0,57.0,6.1244,47.0,2618,5285.0
1096,TECHM,Mar 2022,12.61,18.0,20.94,0.0974,56.0429,1.0052,5765.0,480.0,57.0,6.1244,47.0,2618,5285.0
1113,TORNTPHARM,Mar 2013,13.58,22.0,30.59,0.4873,20.5294,0.8535,-94.0,247.0,13.0,3.3857,45.0,693,153.0
1114,TORNTPHARM,Mar 2014,15.92,23.0,34.89,0.5949,16.7627,0.8307,181.0,418.0,20.0,2.2388,25.0,1132,599.0
1115,TORNTPHARM,Mar 2015,16.2,22.0,30.15,1.1,7.4629,0.5928,-1303.0,2113.0,22.0,2.9306,25.0,2740,810.0
1116,TORNTPHARM,Mar 2016,25.92,41.0,49.6,0.6732,15.0272,0.7525,1873.0,869.0,51.0,4.1106,34.0,2352,2742.0
1117,TORNTPHARM,Mar 2017,16.06,24.0,21.47,0.5769,7.767,0.6058,211.0,798.0,28.0,5.1188,25.0,2510,1009.0
1120,TORNTPHARM,Mar 2020,12.91,27.0,21.25,1.199,5.0798,0.5667,1622.0,229.0,30.0,5.6753,53.0,5784,1393.0
1121,TORNTPHARM,Mar 2021,15.64,31.0,21.45,0.8349,7.187,0.5687,1561.0,444.0,37.0,6.8682,47.0,4874,2005.0
1123,TORNTPHARM,Mar 2023,12.94,30.0,20.09,0.8662,8.6697,0.6585,33.0,2335.0,37.0,3.6675,60.0,5369,2368.0
1124,TORNTPHARM,Mar 2024,15.44,31.0,24.15,0.5866,9.9266,0.7396,3106.0,160.0,49.0,4.0568,57.0,4022,3266.0
1149,ULTRACEMCO,Mar 2013,13.1,24.0,17.65,0.4821,20.4087,0.6935,-744.0,4362.0,98.0,5.558,9.0,7342,3618.0
1156,ULTRACEMCO,Mar 2020,13.55,22.0,14.73,0.5896,4.9684,0.5356,4780.0,4192.0,199.0,13.51,7.0,23019,8972.0
1157,ULTRACEMCO,Mar 2021,12.21,26.0,12.36,0.4917,8.2012,0.519,3644.0,8856.0,189.0,15.2855,20.0,21719,12500.0
1158,ULTRACEMCO,Mar 2022,13.94,22.0,14.54,0.224,12.8921,0.6276,11540.0,2257.0,254.0,17.4519,15.0,11299,9283.0
1172,UNIONBANK,Mar 2024,13.75,5.0,14.14,12.8237,0.3536,0.0716,18536.0,1394.0,18.0,1.2785,20.0,1251568,19930.0
1176,INDIGO,Mar 2016,12.3,3164.0,1534.78,0.0618,25.235,82.3469,1779.0,1337.0,55.0,32.35,27.0,8,3116.0
