1,abb,dec_2012,roe_pct,de_ratio,fcf,0,unnamed:_7,1.8225,42,59,revenue_cagr_5yr,pe_ratio,pb_ratio,dividend_yield,market_cap_cr
1066,TCS,Mar 2014,23.63,31.0,39.3,0.006,686.9231,1.2242,5299.0,9452.0,49.0,25.0995,33.0,297,14751.0
1067,TCS,Mar 2015,21.19,26.0,39.62,0.0071,271.1731,1.2909,17562.0,1807.0,51.0,25.8342,78.0,358,19369.0
1068,TCS,Mar 2016,22.4,28.0,34.23999999999999,0.0034,1023.0606,1.2305,14099.0,5010.0,62.0,36.0772,35.0,245,19109.0
1069,TCS,Mar 2017,22.34,27.0,30.57,0.0034,1141.625,1.1528,8328.0,16895.0,67.0,43.7635,35.0,289,25223.0
1070,TCS,Mar 2018,21.02,26.0,30.4,0.0029,695.3462,1.171,28171.0,3104.0,67.0,44.5696,37.0,247,25067.0
1071,TCS,Mar 2019,21.55,27.0,35.29,0.0007,221.298,1.2859,30238.0,1645.0,84.0,23.8523,36.0,62,28593.0
1072,TCS,Mar 2020,20.67,27.0,38.57,0.0972,50.5422,1.3065,41337.0,8968.0,86.0,22.4336,85.0,8174,32369.0
1073,TCS,Mar 2021,19.83,28.0,37.66999999999999,0.0902,76.0785,1.263,30846.0,7956.0,88.0,23.3603,43.0,7795,38802.0
1074,TCS,Mar 2022,20.05,28.0,43.13,0.0877,72.7997,1.3607,39211.0,738.0,105.0,24.3549,41.0,7818,39949.0
1075,TCS,Mar 2023,18.76,26.0,46.78,0.085,80.4981,1.5782,42513.0,548.0,115.0,24.706,100.0,7688,41965.0
1076,TCS,Mar 2024,19.14,27.0,50.94,0.0886,87.0951,1.6559,50429.0,6091.0,127.0,24.997,58.0,8021,44338.0
1077,TECHM,Mar 2013,19.02,21.0,24.09,0.2543,12.4369,0.765,233.0,622.0,25.0,4.2391,5.0,1380,855.0
1078,TECHM,Mar 2013,19.02,21.0,24.09,0.2543,12.4369,0.765,233.0,622.0,25.0,4.2391,5.0,1380,855.0
1079,TECHM,Mar 2014,16.29,22.0,33.35,0.0395,55.2,1.1795,1887.0,291.0,32.0,3.9239,15.0,363,1596.0
1080,TECHM,Mar 2014,16.29,22.0,33.35,0.0395,55.2,1.1795,1887.0,291.0,32.0,3.9239,15.0,363,1596.0
1081,TECHM,Mar 2015,11.75,19.0,21.71,0.0572,62.3043,1.1397,583.0,1865.0,27.0,2.5517,22.0,700,2448.0
1082,TECHM,Mar 2015,11.75,19.0,21.71,0.0572,62.3043,1.1397,583.0,1865.0,27.0,2.5517,22.0,700,2448.0
1083,TECHM,Mar 2016,11.43,16.0,20.75,0.0748,48.5876,1.1762,1684.0,1453.0,31.0,3.3466,35.0,1091,3137.0
1084,TECHM,Mar 2016,11.43,16.0,20.75,0.0748,48.5876,1.1762,1684.0,1453.0,31.0,3.3466,35.0,1091,3137.0
1085,TECHM,Mar 2017,9.78,14.0,17.35,0.0831,38.4419,1.1184,1178.0,2893.0,29.0,3.7442,28.0,1366,4071.0
1086,TECHM,Mar 2017,9.78,14.0,17.35,0.0831,38.4419,1.1184,1178.0,2893.0,29.0,3.7442,28.0,1366,4071.0
1087,TECHM,Mar 2018,12.3,15.0,20.09,0.1272,37.821,1.0112,235.0,3319.0,39.0,4.2631,33.0,2397,3554.0
1088,TECHM,Mar 2018,12.3,15.0,20.09,0.1272,37.821,1.0112,235.0,3319.0,39.0,4.2631,33.0,2397,3554.0
1089,TECHM,Mar 2019,12.35,18.0,21.14,0.0984,51.1654,1.0387,2328.0,2104.0,44.0,4.5687,29.0,1996,4432.0
1090,TECHM,Mar 2019,12.35,18.0,21.14,0.0984,51.1654,1.0387,2328.0,2104.0,44.0,4.5687,29.0,1996,4432.0
1091,TECHM,Mar 2020,10.57,15.0,17.87,0.1682,34.8698,0.9879,5439.0,1081.0,42.0,5.003,32.0,3670,4358.0
1092,TECHM,Mar 2020,10.57,15.0,17.87,0.1682,34.8698,0.9879,5439.0,1081.0,42.0,5.003,32.0,3670,4358.0
1093,TECHM,Mar 2021,11.5,18.0,17.51,0.1167,43.5862,0.9559,2661.0,5433.0,46.0,5.6899,89.0,2901,8094.0
1094,TECHM,Mar 2021,11.5,18.0,17.51,0.1167,43.5862,0.9559,2661.0,5433.0,46.0,5.6899,89.0,2901,8094.0
1095,TECHM,Mar 2022,12.61,18.0,20.94,0.0974,56.0429,1.0052,5765.0,480.0,57.0,6.1244,47.0,2618,5285.0
1096,TECHM,Mar 2022,12.61,18.0,20.94,0.0974,56.0429,1.0052,5765.0,480.0,57.0,6.1244,47.0,2618,5285.0
1097,TECHM,Mar 2023,9.11,15.0,17.39,0.0981,26.773,1.1629,5346.0,226.0,50.0,6.3464,91.0,2740,5572.0
1098,TECHM,Mar 2023,9.11,15.0,17.39,0.0981,26.773,1.1629,5346.0,226.0,50.0,6.3464,91.0,2740,5572.0
1099,TECHM,Mar 2024,4.61,9.0,8.99,0.0951,13.8597,1.205,5058.0,1318.0,24.0,6.0474,150.0,2537,6376.0
1100,TECHM,Mar 2024,4.61,9.0,8.99,0.0951,13.8597,1.205,5058.0,1318.0,24.0,6.0474,150.0,2537,6376.0
1110,TITAN,Mar 2022,7.630000000000001,12.0,23.63,0.782,16.1514,1.3592,441.0,1165.0,24.0,10.4528,31.0,7275,-724.0
1111,TITAN,Mar 2023,8.07,12.0,27.63,0.7904,17.2933,1.5017,-444.0,1814.0,37.0,13.3157,27.0,9367,1370.0
1112,TITAN,Mar 2024,6.84,10.0,37.22,1.6531,9.412,1.6193,1506.0,189.0,39.0,10.5539,28.0,15528,1695.0
1115,TORNTPHARM,Mar 2015,16.2,22.0,30.15,1.1,7.4629,0.5928,-1303.0,2113.0,22.0,2.9306,25.0,2740,810.0
1116,TORNTPHARM,Mar 2016,25.92,41.0,49.6,0.6732,15.0272,0.7525,1873.0,869.0,51.0,4.1106,34.0,2352,2742.0
1117,TORNTPHARM,Mar 2017,16.06,24.0,21.47,0.5769,7.767,0.6058,211.0,798.0,28.0,5.1188,25.0,2510,1009.0
1120,TORNTPHARM,Mar 2020,12.91,27.0,21.25,1.199,5.0798,0.5667,1622.0,229.0,30.0,5.6753,53.0,5784,1393.0
1121,TORNTPHARM,Mar 2021,15.64,31.0,21.45,0.8349,7.187,0.5687,1561.0,444.0,37.0,6.8682,47.0,4874,2005.0
1122,TORNTPHARM,Mar 2022,9.13,29.0,13.05,0.6837,8.4039,0.6592,1607.0,196.0,23.0,7.0035,105.0,4070,1803.0
1123,TORNTPHARM,Mar 2023,12.94,30.0,20.09,0.8662,8.6697,0.6585,33.0,2335.0,37.0,3.6675,60.0,5369,2368.0
1124,TORNTPHARM,Mar 2024,15.44,31.0,24.15,0.5866,9.9266,0.7396,3106.0,160.0,49.0,4.0568,57.0,4022,3266.0
1136,TRENT,Mar 2024,11.94,16.0,36.31,0.4309,8.0435,1.7279,841.0,508.0,42.0,11.3,8.0,1753,1349.0
1147,TVSMOTOR,Mar 2023,4.09,13.0,23.78,4.0647,3.0431,0.9129,-5713.0,1308.0,28.0,11.4688,18.0,22376,-4405.0
1148,TVSMOTOR,Mar 2024,4.54,14.0,26.22,3.8334,2.9077,0.9315,-2254.0,1001.0,36.0,14.1333,23.0,26006,-1253.0
1149,ULTRACEMCO,Mar 2013,13.1,24.0,17.65,0.4821,20.4087,0.6935,-744.0,4362.0,98.0,5.558,9.0,7342,3618.0
1150,ULTRACEMCO,Mar 2014,10.68,19.0,12.88,0.4267,12.0693,0.6441,1113.0,2342.0,80.0,6.2708,11.0,7332,3455.0
1151,ULTRACEMCO,Mar 2015,9.02,19.0,11.04,0.5162,8.1346,0.6125,2046.0,2144.0,76.0,6.9493,12.0,9829,4190.0
1152,ULTRACEMCO,Mar 2016,9.86,19.0,11.3,0.4838,9.4788,0.6106,853.0,3673.0,90.0,8.0091,11.0,10616,4526.0
1153,ULTRACEMCO,Mar 2017,10.7,21.0,11.13,0.3474,9.1562,0.6012,2504.0,2501.0,99.0,8.8698,10.0,8474,5005.0
1154,ULTRACEMCO,Mar 2018,7.180000000000001,20.0,8.43,0.7384,5.1591,0.5422,5754.0,1866.0,81.0,9.5935,13.0,19480,3888.0
1155,ULTRACEMCO,Mar 2019,5.79,18.0,7.109999999999999,0.7507,4.329,0.5418,7121.0,1165.0,88.0,12.2731,13.0,25337,5956.0
1156,ULTRACEMCO,Mar 2020,13.55,22.0,14.73,0.5896,4.9684,0.5356,4780.0,4192.0,199.0,13.51,7.0,23019,8972.0
1157,ULTRACEMCO,Mar 2021,12.21,26.0,12.36,0.4917,8.2012,0.519,3644.0,8856.0,189.0,15.2855,20.0,21719,12500.0
1158,ULTRACEMCO,Mar 2022,13.94,22.0,14.54,0.224,12.8921,0.6276,11540.0,2257.0,254.0,17.4519,15.0,11299,9283.0
1159,ULTRACEMCO,Mar 2023,8.02,17.0,9.34,0.2036,13.52,0.6921,1881.0,7188.0,175.0,18.7976,22.0,11058,9069.0
1160,ULTRACEMCO,Mar 2024,9.879999999999999,18.0,11.63,0.1893,13.9835,0.7035,2109.0,8789.0,243.0,20.8401,29.0,11403,10898.0
1161,UNIONBANK,Mar 2013,8.53,1.0,12.39,16.6054,0.1817,0.0804,-4588.0,343.0,36.0,2.901,22.0,287589,-4245.0
1162,UNIONBANK,Mar 2014,5.74,-3.0,9.049999999999999,17.5528,0.1043,0.0828,2207.0,363.0,27.0,2.9578,15.0,327078,2570.0
1163,UNIONBANK,Mar 2015,5.510000000000001,-3.0,8.9,17.7204,0.1262,0.0839,-3885.0,318.0,28.0,3.1288,22.0,352618,-3567.0
1173,INDIGO,Mar 2013,8.55,855.0,17886.36,2.5,28.2331,353.9615,-149.0,1890.0,25647.0,1.1,70.0,11,1741.0
1174,INDIGO,Mar 2014,4.26,433.0,10772.73,3.1818,27.335,317.6286,-1319.0,2914.0,15454.0,1.1,80.0,14,1595.0
1175,INDIGO,Mar 2015,9.36,1904.0,4939.39,0.1515,30.4709,228.2787,1444.0,940.0,42481.0,6.6,83.0,4,2384.0
1176,INDIGO,Mar 2016,12.3,3164.0,1534.78,0.0618,25.235,82.3469,1779.0,1337.0,55.0,32.35,27.0,8,3116.0
1177,INDIGO,Mar 2017,8.93,2219.0,1692.86,0.5306,20.7529,75.5285,749.0,3033.0,46.0,0.3379,74.0,52,3782.0
1178,INDIGO,Mar 2018,9.74,3030.0,2242.0,0.54,21.1235,82.5125,-249.0,4152.0,58.0,0.3448,10.0,54,3903.0
1184,INDIGO,Mar 2024,11.85,16331.0,892.57,0.0186,22.6126,56.3863,9424.0,11759.0,212.0,1.9062,0.0,17,21183.0
